TEXT,LABEL,SCORE
髮型好酷,positive,0.970914751291275
現在還在現場的球迷絕對是真愛,positive,0.9708576500415802
哈胖High胖還不錯吃很多選項ω,positive,0.9708559811115265
居然是兩個自 好棒好棒,positive,0.9708301723003387
好聰明,positive,0.9708294570446014
好聰明,positive,0.9708294570446014
好聰明,positive,0.9708294570446014
好聰明,positive,0.9708294570446014
 喜笑颜开  喜笑颜开 ,positive,0.9708159863948822
 喜笑颜开  喜笑颜开 ,positive,0.9708159863948822
好啦三局,positive,0.9708098471164702
好好笑他們打對話,positive,0.9707849323749542
OK感謝,positive,0.9707665145397186
強強強,positive,0.9707151651382446
恩得100分,positive,0.970702439546585
真舒服 有得看又有得吵,positive,0.9705315828323364
需要市场培育其实企联对于尚未成熟的市场是一个很好的过渡,positive,0.970511794090271
守超好,positive,0.97050741314888
所以我非常支持讓二軍上去比,positive,0.9704496562480927
ipek nice,positive,0.9704484939575196
問就是愛心,positive,0.9704196751117706
好台,positive,0.9703895747661591
看起來蠻漂亮的,positive,0.9703868329524994
温康復回來狀況好很多,positive,0.9703703224658966
超級剛好,positive,0.9703314006328583
 得意  得意 ,positive,0.9702958464622498
用站的比較好,positive,0.9702540934085846
這個聯盟有很多可愛的男孩 我想嘗嘗它們因為它們太好吃了,positive,0.9702352583408356
好玩,positive,0.9701972305774689
比較喜歡恩崇講話,positive,0.9701572358608246
其實手球和疊杯之類的比賽台灣也不錯,positive,0.9701481461524963
最後這球漂亮,positive,0.9701448976993561
聖誕影片好可愛喔,positive,0.9701438844203948
最後都好年 ,positive,0.9701219499111176
有夠美的啦,positive,0.9701099395751954
抱抱好可愛,positive,0.9701065123081207
師大我之前超喜歡吳韋華的,positive,0.9700900614261627
謝謝  喜笑颜开 ,positive,0.970051109790802
歡樂友情賽,positive,0.9700176119804382
再度禮讓 好禮貌,positive,0.9700042903423309
小黑很好,positive,0.9699893891811372
康堤這套球衣不錯,positive,0.9699736535549164
好好笑XDDD,positive,0.9699411988258362
我也記得他是對排球很有愛的人而已,positive,0.9698763191699982
不意外狀態很好,positive,0.969864547252655
三位都好可愛,positive,0.9698581099510194
Super 愛鬥的校容,positive,0.9698066115379333
煜淳守得很好欸,positive,0.9697747528553008
恩恩 我也覺得是感覺想讓年輕人帶了,positive,0.9697433412075043
好好笑一直抓,positive,0.9697416126728058
nice one bry,positive,0.9696331024169922
狀況好像都很好 恳求的脸 ,positive,0.9696041643619537
就希望臺灣排球比賽跟環境越來越好,positive,0.9695871770381927
好好笑XDD,positive,0.9695806205272675
加班好開心啊,positive,0.9695571064949036
加班好開心啊,positive,0.9695571064949036
好啦我先去600,positive,0.9695538580417634
棉花糖球衣真的很好笑,positive,0.9694744646549225
今天狀況好好 恳求的脸 ,positive,0.969463586807251
美静老师来了好啊,positive,0.969420313835144
互動很可愛,positive,0.9693687558174133
攬的漂亮,positive,0.9693374037742615
漂亮阿,positive,0.9693150818347931
石川協調性比較好,positive,0.9692888557910919
超級幸運球,positive,0.9692537188529968
他好強,positive,0.9692333042621613
這媽媽好high,positive,0.969194769859314
嘴表現還好,positive,0.969162106513977
掌聲鼓勵鼓勵,positive,0.9690503776073456
還在就太好了  拇指向上 ,positive,0.9690415263175964
超完美掛網,positive,0.9690099656581879
啦啦隊漂亮,positive,0.9690031111240388
兩隊我都好愛怎麼辦,positive,0.9689774513244629
感謝國家栽培XDDDDD,positive,0.9689761400222778
台語好道地,positive,0.9689466059207916
好啦 撈回來 ,positive,0.9688811004161835
 得意  得意  得意 ,positive,0.9687949120998383
 得意  得意  得意 ,positive,0.9687949120998383
冠州好欸,positive,0.9687402248382568
跟的好可愛,positive,0.9686822295188904
珍妮在場上很鼓勵其他人她們是一個團隊會去互相幫忙的,positive,0.9686743915081024
棒,positive,0.9686616957187653
棒,positive,0.9686616957187653
棒,positive,0.9686616957187653
棒,positive,0.9686616957187653
棒,positive,0.9686616957187653
好好聽,positive,0.9686523377895355
好了 OK了,positive,0.9685942828655242
Bia nice,positive,0.9685431718826294
背飛的好,positive,0.9685191512107849
小橘仔說得好,positive,0.9685035943984985
好激昂,positive,0.9684975445270538
這兩天的比賽都好精采啊,positive,0.9684958755970001
修得好打得好,positive,0.9684821963310242
魔法成功,positive,0.9684820175170898
開開心心,positive,0.9684816598892212
好好發欸,positive,0.9684372544288635
對啊 各個比賽都有跟的樣子 很有心,positive,0.9684196412563324
好會找妹子,positive,0.968363493680954
因為以任超級漂亮,positive,0.9682887196540833
噢感謝各位,positive,0.9682545363903046
今天的開場頗有創意,positive,0.9682338237762451
直線扣得漂亮,positive,0.9681924879550934
上車好好笑,positive,0.9681700170040131
節奏好快好快,positive,0.968131959438324
學霸講英文很好聽,positive,0.968112975358963
想看愛心,positive,0.9680570065975189
給李喻好了,positive,0.9680320024490356
好了啦蝦妹,positive,0.9680189192295074
太陽餅超好笑,positive,0.9680089950561523
守的不錯,positive,0.9678559601306915
沁瑤討親超可愛,positive,0.9678277671337128
兩邊都超級棒 很水準,positive,0.9678094387054443
這來回太棒了吧,positive,0.967797726392746
好喔,positive,0.9677865505218506
好喔,positive,0.9677865505218506
好好笑 爆打一波,positive,0.9677822887897491
自知 很好,positive,0.9677605628967284
冠州太棒了,positive,0.9677312076091766
喜歡看鑾嗨到樣子 好好笑 斜眼笑 ,positive,0.9677292704582214
進場支持的好賺喔,positive,0.9676684141159058
k先生又發功了,positive,0.9676485061645508
好雲喔,positive,0.9676192700862885
過年吃太好,positive,0.9675813913345336
彭這球漂亮,positive,0.9675358533859253
謝謝有風度的大家,positive,0.9674878120422363
台灣其實有蠻多項運動都不錯,positive,0.9674507081508636
好了拉,positive,0.9673653244972229
成功率啦 還命中率 打籃球喔,positive,0.9673444628715514
真的很好笑XD,positive,0.9673001766204834
ok 感謝各位,positive,0.9672967791557312
好啦 二個髮型不同,positive,0.9672744274139404
很好很好,positive,0.9672554731369019
可愛的海帶舞鯨寶寶 哈,positive,0.9671554863452911
送上遙遠祝福,positive,0.9671396315097809
漂亮的老二,positive,0.9671189486980438
谢谢上赛季中纤球迷待我友好宝妈也是会继续支持,positive,0.9671030044555664
這球吊得好,positive,0.9671022593975067
大進步的開季前一二場很看好,positive,0.9670737981796265
最近看排球卡通感覺很有趣w 來看看真實比賽,positive,0.9670581817626954
宜輝可愛,positive,0.967056155204773
阿宝妈妈好,positive,0.9670253992080688
恩崇老師可以啊,positive,0.9670213162899017
原來懂了 感謝解答 致敬  致敬 ,positive,0.9670192301273346
Zsanett good 拇指向上  拇指向上 ,positive,0.9669966101646423
好了啦很堅持摸高結果呢XDDD,positive,0.9669153094291687
很可愛欸,positive,0.9668900370597839
好多場 喜笑颜开  喜笑颜开  喜笑颜开  喜笑颜开 ,positive,0.9668215811252594
我愛碧雅,positive,0.9667876362800598
喜歡她再出現,positive,0.9667726755142212
我是覺得還好,positive,0.9667693376541138
開玩笑的啦 彰師大的是最好的 這幾天雨大潮濕,positive,0.9667226672172546
李權宏真可愛,positive,0.9666855931282043
SUNNY隔空喊話真的好好笑XD,positive,0.9666740894317627
好紅,positive,0.966661274433136
不愧是光頭王親傳,positive,0.9666176736354828
主場優勢 笑得满地打滚 ,positive,0.9666109979152679
鯨年得第一 闪亮  闪亮  闪亮 ,positive,0.9666024446487427
他們很可愛,positive,0.9665858745574951
很可愛,positive,0.9665130972862244
很可愛,positive,0.9665130972862244
很可愛,positive,0.9665130972862244
好多小朋友喔 可愛,positive,0.9664851129055023
欄得好,positive,0.966460019350052
欄得好,positive,0.966460019350052
好了啦kerker,positive,0.9664446413516998
好了啦kerker,positive,0.9664446413516998
美技,positive,0.9664257168769836
感謝各位解答,positive,0.9663944840431213
感謝各位解答,positive,0.9663944840431213
高很可愛XD,positive,0.9663799107074738
好啦 就社區大爺,positive,0.9662683308124542
好接近好接近好接近,positive,0.9662589132785798
站位都被看透配球配很好,positive,0.9662579298019408
仙女漂亮,positive,0.9661692678928375
彈舌好好笑,positive,0.9661408960819244
日韓排球體系比台灣好很多,positive,0.966113954782486
好啦二位數了,positive,0.9660472273826599
Bia經常笑容滿面,positive,0.966039389371872
好好笑的形容,positive,0.966009259223938
Google很好用,positive,0.9659665822982788
好年輕,positive,0.965952455997467
漂亮的吊心,positive,0.9659236371517181
凱凱我愛你,positive,0.9659153819084167
也越打越好了,positive,0.9659106731414795
長官好,positive,0.965909481048584
超精采的 鼓掌  鼓掌 ,positive,0.9658985137939453
驚喜連連 美技場場,positive,0.9658908843994141
各位寶寶們世足即將開踢 歡迎參加世足各大體育討論賴群 賴Coolest_girl 歡迎寶寶們的加入討論,positive,0.965882807970047
各位寶寶們世足即將開踢 歡迎參加世足各大體育討論賴群 賴Coolest_girl 歡迎寶寶們的加入討論,positive,0.965882807970047
支持啦啦隊,positive,0.9658576548099518
團體的運動他們都比我們好,positive,0.9658565521240234
好靦腆XD,positive,0.965802788734436
尼唷 好好笑,positive,0.965777575969696
感謝大家分享QQ,positive,0.9657756090164185
目前看過只有簡老師最拚 最支持他 態度受到尊敬,positive,0.9657751321792603
太可愛了啦,positive,0.965737372636795
SARA跟得真緊手型也好,positive,0.9657278656959534
大玠好可愛,positive,0.9657110869884491
大玠好可愛,positive,0.9657110869884491
觀眾好多,positive,0.9657037258148193
成功拜託,positive,0.9656942784786224
現場的音樂好奇妙,positive,0.9655840694904327
sheesh nice ,positive,0.9655769169330597
還笑笑的啊 還好,positive,0.9655349552631378
超精采啦,positive,0.9654672145843506
我愛大家,positive,0.9654375612735748
好發好發,positive,0.9654373824596405
大家都美美的,positive,0.9654167890548706
眼睛好利,positive,0.9654057621955872
剛剛那語助詞很可愛啊,positive,0.965395450592041
接的好欸,positive,0.9653876423835754
好帅,positive,0.9653491377830505
心理素質強啊,positive,0.9653351604938506
Good serve,positive,0.9651572108268738
好可愛的反應,positive,0.9650919437408447
打得好欸,positive,0.9650911092758179
漂亮的一波,positive,0.9650552570819856
凱愛,positive,0.9650095105171204
左手打得漂亮,positive,0.9650093019008636
很值得看兩天,positive,0.9649921357631683
音樂好聽,positive,0.964976966381073
因為能打世錦賽很光榮,positive,0.964932769536972
簡老師講話很好聽,positive,0.9649182260036469
直線漂亮,positive,0.9648764431476592
直線漂亮,positive,0.9648764431476592
應援的小妹妹好可愛,positive,0.9648745656013489
嫁人了我也愛她,positive,0.9648621082305908
難得出了個這麼優秀的大砲,positive,0.9648577570915222
COVER漂亮,positive,0.9648491740226746
喜迎第四局,positive,0.9648458659648895
這連三球看得好開心,positive,0.9648039638996124
這很有趣阿,positive,0.9647814631462097
藍家真的好吃,positive,0.9647619426250458
打得好,positive,0.9647570550441742
打得好,positive,0.9647570550441742
打得好,positive,0.9647570550441742
沈中文蠻好的阿,positive,0.9647069871425629
好魚躍,positive,0.964686930179596
我愛你,positive,0.9646590054035187
顆顆好了啦 一直洗你不累喔,positive,0.964655190706253
好啦OUT,positive,0.9646267890930176
謝謝解答  星星 ,positive,0.9646161496639252
大家都打得很好 做成心形的双手  做成心形的双手  做成心形的双手 ,positive,0.9646099209785461
好聰明喔 ,positive,0.9646022915840149
郭靚儀真可愛,positive,0.9645905494689941
超強啦,positive,0.9644648432731628
拜維佳記得回饋忠實粉絲呀,positive,0.9644428193569184
好謝謝 微笑  微笑 ,positive,0.9644332826137543
我也覺得這兩個洋將還好,positive,0.9644263982772827
第一局體力最好,positive,0.9643358886241913
接的好說,positive,0.9643317461013794
nice yan 17 yuhoooo,positive,0.9643158614635468
這個B快真不錯,positive,0.9643122255802155
感覺整體節奏好快,positive,0.9642513394355774
真的 超級同意的,positive,0.9641753137111664
而且她也喜歡臺灣,positive,0.9640983045101166
岳父好,positive,0.9640334248542786
好手更多了,positive,0.9640171825885773
他本來的心態真的很積極,positive,0.9640127420425416
達美樂,positive,0.9640043079853058
樂天喔 林襄陳怡叡壯壯張語芯 四個而已,positive,0.9639974534511566
休賽季回顧以前師大的排球比賽真的香,positive,0.9639404118061066
恩得恩得,positive,0.9638871252536774
郭家銘好壯唷 ,positive,0.9638732075691222
真的好扛,positive,0.9638096392154694
妹妹好可愛,positive,0.9638067781925201
加香雞排也好,positive,0.9637601375579834
virtualhug美靜老師漂亮餒,positive,0.9637106359004974
現場好high,positive,0.963647037744522
祝大家植樹節快樂,positive,0.963633805513382
福誠,positive,0.9636071920394897
福誠,positive,0.9636071920394897
主場大優,positive,0.963604360818863
很可愛XD,positive,0.9636012613773346
its still great to watch ,positive,0.9635617733001709
實力不錯運氣差一點,positive,0.9635410010814667
綿羊超可愛,positive,0.9635337293148041
阿龍阿隆我愛妳,positive,0.9635180234909058
好的谢谢 是大学班底吗,positive,0.9635131359100342
各有優缺 沒有一個最好 都很好,positive,0.9635023176670074
閃的好,positive,0.9634989500045776
螃蟹蠻可愛的個人感覺,positive,0.9634852707386017
政崎這個修的好,positive,0.9634775817394257
打得好ㄟ,positive,0.9634438157081604
好邊,positive,0.9634338319301605
抓尼豪棒 闪亮  举双手 较浅肤色 ,positive,0.9634241163730621
有經驗的資深雅惠真的可靠,positive,0.9634041488170624
小吳帶得好,positive,0.9634004235267639
好歹高中還是最佳,positive,0.9633498191833496
講話很活潑,positive,0.9633370041847228
體重優勢,positive,0.9632974565029144
好養眼,positive,0.9632436335086823
提升十公分 笑得满地打滚 ,positive,0.963128000497818
niceone,positive,0.9631173312664032
拉拉隊真香,positive,0.9630913734436035
我喜歡這個艮lol,positive,0.9630407094955444
簡老師接的好,positive,0.9630211889743805
阿茂好強喔,positive,0.9630055129528046
 笑得满地打滚 打出真性情 投入,positive,0.9630008339881897
還好啦 台灣人 對外國人都很好 不講英文也能生活,positive,0.9629823565483093
好高,positive,0.9629155695438384
好高,positive,0.9629155695438384
好高,positive,0.9629155695438384
好高,positive,0.9629155695438384
好高,positive,0.9629155695438384
好高,positive,0.9629155695438384
好高,positive,0.9629155695438384
香香的,positive,0.9629132151603699
香香的,positive,0.9629132151603699
好啦我轉台了,positive,0.9628600180149078
Bia好可愛,positive,0.9628210663795471
美靜老師連評四場,positive,0.9627962708473206
ㄟㄟㄟㄟㄟ 好好笑,positive,0.9627464711666107
好可愛xdd,positive,0.9627151489257812
雅惠今天很嗨 笑得满地打滚  笑得满地打滚 ,positive,0.962661862373352
莉君好強喔,positive,0.9626489281654358
謝謝你我會努力的,positive,0.9626456499099731
簡老師迷蹤步真的很美麗,positive,0.9626216292381287
會很妙,positive,0.9625583589076996
恩得可以啦,positive,0.9624874591827393
煜淳 喜笑颜开  喜笑颜开  喜笑颜开  喜笑颜开 ,positive,0.9624063372612
又比愛心了  斜眼笑  ,positive,0.9623913764953612
必勝 笑得满地打滚  笑得满地打滚 ,positive,0.9623636901378632
胡曉珮漂亮,positive,0.9623520970344543
超慷慨,positive,0.962288498878479
美靜老師辛苦了,positive,0.9622350335121155
美靜老師辛苦了,positive,0.9622350335121155
美靜老師辛苦了,positive,0.9622350335121155
美靜老師辛苦了,positive,0.9622350335121155
美靜老師辛苦了,positive,0.9622350335121155
小黑今天超棒,positive,0.9621420502662659
歡迎來到勞工之島,positive,0.9621396958827972
節奏好快,positive,0.9621236622333527
其實從高中聯賽到企排台灣的排球發展比很多國家好很多了,positive,0.9619939029216766
nice bry,positive,0.9619579017162324
剛剛那條線也太漂亮,positive,0.9619234204292297
我覺得周是有實力的,positive,0.9619152843952179
兩邊都打的超好的大家都辛苦了 恳求的脸  恳求的脸 ,positive,0.9618868827819824
這個人的訪問聽起來舒服多了,positive,0.9618223011493683
看完排球可以接著看棒球 時間安排真舒服,positive,0.9618149399757385
了解 感謝分享,positive,0.9618125259876251
世運的東西真好吃,positive,0.9618105590343475
日本的來應該不錯XD,positive,0.9617511928081512
zanett送幸福,positive,0.9617236852645874
世足就是世界盛典啊 看一下也好,positive,0.9617096185684204
好多好吃的,positive,0.9616875052452087
了解 致敬 ,positive,0.9616358876228333
戴眼鏡好可愛,positive,0.9616193473339081
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
可愛,positive,0.9616088271141052
阿啾可可愛愛,positive,0.9615338146686554
喜歡冰箱的企聯可以繼續看他打大專盃喔在台體是隊長大人 笑得满地打滚 ,positive,0.9615208506584167
球速快落點又好,positive,0.9614709615707397
漂亮XDDD,positive,0.9614465236663818
致勝的X因子,positive,0.9614306092262268
好ＨＩＧＨ,positive,0.9613896906375884
美而美的嗎,positive,0.961373507976532
好了啦 30囉,positive,0.9613733291625977
超值啊,positive,0.9613699018955231
開心 聚会笑脸 ,positive,0.9613386392593384
這兩場冠軍賽超精采,positive,0.9613193273544312
不論年紀 多鼓勵都是好事ㄚ,positive,0.9613061547279358
哇噻今天好嗨喔,positive,0.9612688422203064
菲律賓球迷好可愛,positive,0.9612586200237274
啦啦隊可愛,positive,0.9612477421760558
啦啦隊可愛,positive,0.9612477421760558
好正,positive,0.9612275660037994
好正,positive,0.9612275660037994
好正,positive,0.9612275660037994
好正,positive,0.9612275660037994
好正,positive,0.9612275660037994
好正,positive,0.9612275660037994
漂亮的直線,positive,0.9612209796905518
漂亮的直線,positive,0.9612209796905518
雙重享受,positive,0.9611940681934357
這一定很高興的打敗13連勝,positive,0.9611862301826478
今天名峰還好,positive,0.9611602127552032
Hop Sports deserves the support you are welcome,positive,0.9610981345176697
Z鈞好可愛,positive,0.9610739946365356
who is the best player of the game,positive,0.961019366979599
蔡的反應都好可愛,positive,0.9608858227729797
爆炸頭比較美啊,positive,0.9608383476734161
沈打球很漂亮,positive,0.9608116745948792
彭雨柔好美,positive,0.9607820808887482
腰特別有力,positive,0.9607716500759125
全場最萌,positive,0.960716038942337
手上那個粉粉的好可愛,positive,0.9606544375419617
風很大  笑得满地打滚 ,positive,0.9606412053108214
謝謝大家的支持 請大家多多指教 XDDD,positive,0.9604993760585785
這球運氣好好 斜眼笑  四叶草 ,positive,0.960490345954895
好希望可以再看到昱潔打球,positive,0.9604047238826752
真漂亮,positive,0.9603893756866454
搓手手好可愛,positive,0.9603270888328552
打的真好o,positive,0.9602777659893036
念錯是值得改進啦就名單可能需要RUN得更清楚一點不過我覺得不錯了,positive,0.9602741301059722
簡明君好強,positive,0.9602518081665039
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
感謝,positive,0.960142195224762
年齡也滿分,positive,0.9599851071834564
ㄟ溫好強,positive,0.9599830806255341
說話藝術 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive,0.9599543809890747
被舒服了,positive,0.9599441587924957
這球好秀,positive,0.9598805010318756
拍手太好笑了,positive,0.9598760008811951
Kawawa naman love ko,positive,0.9597952961921692
容易得到快樂的阿璽 笑得满地打滚 ,positive,0.959793597459793
小任任給你勇氣,positive,0.9597374498844147
今年真的週週有驚喜,positive,0.9597124755382538
今年的好事,positive,0.9597109258174896
Ok感恩,positive,0.9596240222454071
曉珮我愛你,positive,0.959623485803604
曉珮我愛你,positive,0.959623485803604
美靜老師,positive,0.9596138894557953
美靜老師,positive,0.9596138894557953
美靜老師,positive,0.9596138894557953
感覺現在越打越有信心,positive,0.9595761299133301
超可愛後面已經抱一起了,positive,0.9595735669136047
哈囉 大家好 我又來囉,positive,0.959473729133606
很有他的風格,positive,0.9594658017158508
廖佳安開心,positive,0.9593643844127656
她能養好傷回來真是太好了 那次感覺傷的蠻重,positive,0.9593103229999542
恩得要好好成長,positive,0.9592958092689514
意外的可愛,positive,0.9592552483081818
客愛,positive,0.9592225253582001
今天好HIGH,positive,0.9592207372188568
後滾翻也很優雅ww,positive,0.9591978490352631
今天光這場就值得了,positive,0.9591953456401825
阿勳很強喔,positive,0.9591135680675507
這落點漂亮,positive,0.9590901434421539
老師跑很快喔 笑得满地打滚 ,positive,0.9590871334075928
好可愛XD,positive,0.9590190649032593
nice serve barbie,positive,0.9589325189590454
這斜線好,positive,0.9589115381240845
棉花糖男團真的戰力很強 做成心形的双手 ,positive,0.9588083922863007
還好欸,positive,0.9587972462177277
妹妹就不錯 怎麼哥哥差那麼多,positive,0.9587835371494293
great spike,positive,0.9587534964084625
力量好大,positive,0.9587520360946654
桃園場館滿明亮的喔,positive,0.9587340354919434
阿璽好可愛,positive,0.9586794078350067
好啦好累,positive,0.9586341381072998
林冠州真的好可愛 為了發這條留言才按訂閱 ,positive,0.9586332440376282
Im on the edge of my seat Good gracious,positive,0.9585921466350555
突襲成功,positive,0.9585579037666322
預測成功,positive,0.9585277736186981
預測成功,positive,0.9585277736186981
好快喔,positive,0.9585186839103699
哦哦感謝說明,positive,0.9585181474685669
冠軍賽真的很有可看性,positive,0.9584633708000183
有志氣,positive,0.958360493183136
完美欄爆,positive,0.9583589136600494
阿璽nice ,positive,0.9582363665103912
好拼,positive,0.9582190811634064
好拼,positive,0.9582190811634064
好拼,positive,0.9582190811634064
好拼,positive,0.9582190811634064
弟弟好可愛,positive,0.958143562078476
目前狀況不錯還不用換吧,positive,0.9580762088298798
今年球迷會很開心,positive,0.9579940438270569
快多來乾爹讓我們有其他廣告可以看啊 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive,0.957984983921051
nice 1 2 play,positive,0.9579675495624542
感謝K大及賴大資訊,positive,0.9579590559005736
yeeeyyy out nice,positive,0.9579557776451111
好嘴,positive,0.957933634519577
 鼓掌  鼓掌  鼓掌  鼓掌  鼓掌  鼓掌  鼓掌  胜利手势  胜利手势  胜利手势  胜利手势  胜利手势 ,positive,0.9579031765460968
nice ganyan lang,positive,0.9578785002231598
甜甜奶奶的感覺,positive,0.9578081667423248
難得第一局開始不錯,positive,0.957792192697525
享受其中就好,positive,0.9577571451663971
好用多用,positive,0.9577415883541107
全力啦,positive,0.9577354192733765
左二超可愛,positive,0.9576467871665955
超強超強超強,positive,0.957602560520172
對 大一而已 很嫩很年輕 但技術很不錯,positive,0.9575254321098328
JIL 感謝長知識,positive,0.9575206339359283
突然很可愛,positive,0.9575125277042389
Heiman 感謝,positive,0.9575123488903046
溫比去年強好多,positive,0.9574993550777435
好籃,positive,0.9574969708919525
感謝回復,positive,0.9574899077415466
太陽下山真舒服,positive,0.9574138522148132
開心啦,positive,0.957328736782074
殺的好漂亮,positive,0.9573073089122772
這是一種鼓勵,positive,0.9572977125644684
回到20歲真好笑,positive,0.9572973251342773
主題曲 喜笑颜开  喜笑颜开 ,positive,0.9572866857051849
幸運球阿,positive,0.9572857916355132
wah nice set 1,positive,0.9572663009166718
呼喚黃鷹成功,positive,0.957258552312851
感謝大家回饋XD,positive,0.9571997821331024
林國鈞好高,positive,0.9571625888347626
最喜歡看k總耍寶 ㄏㄏㄏ,positive,0.957137793302536
感謝解說,positive,0.9570760726928711
感謝解說,positive,0.9570760726928711
感謝分享告知,positive,0.9570470750331879
劉家昌的梅花不錯聽,positive,0.9568547308444977
感恩就印象中美靜老師跟基隆有某種連結,positive,0.9568043053150177
欣媛起飛,positive,0.9567524790763854
好喔掰掰,positive,0.9567306339740753
這妹子好嗨,positive,0.9566699266433716
很積極 呵呵 ,positive,0.9566288888454437
司線員好眼力,positive,0.9565558731555939
好比賽,positive,0.9564848244190216
簡老師太可愛了,positive,0.9564069211483002
比個愛心,positive,0.9563898742198944
宏捷女友,positive,0.9563348889350891
當媽媽了都好正,positive,0.9563129544258118
蜂鳴器的好朋友,positive,0.9563073515892029
好欸 要五局了嗎,positive,0.9562999308109283
完美起跳位置,positive,0.9562941193580627
掌聲好大,positive,0.9562414288520813
看久了就會覺得很可愛啦,positive,0.9561944603919982
祝福 梨 文在日本一帆風順,positive,0.9561851620674133
lolololololol nice game ,positive,0.9561777114868164
紹平超可愛,positive,0.9561634361743927
啦啦隊好好玩,positive,0.9561570584774017
超棒封掉,positive,0.9561298489570618
好拼喔大家,positive,0.9560968577861786
難怪看得真的蠻歡樂,positive,0.9560873806476593
展榮展瑞,positive,0.9560834467411041
leon 打得漂亮,positive,0.9559918642044067
哇 這顆真的抓的好準,positive,0.9559738337993622
腳法不錯,positive,0.955892026424408
有興趣可以去看,positive,0.9558904767036438
剛好,positive,0.9558576345443726
美靜老師真的辛苦 一天四場 ,positive,0.9558521509170532
好聽欸,positive,0.9557879567146301
好好笑 要吃飯啦,positive,0.9557850956916808
今天打得好順啊,positive,0.955772876739502
美靜老師真的辛苦,positive,0.9557390213012695
 好解,positive,0.955685943365097
小毛巾也好,positive,0.9556229114532471
真的長很快 笑得满地打滚  笑得满地打滚 ,positive,0.9555374383926392
心跳好快 好期待,positive,0.9555139243602753
是超可愛 ,positive,0.9554908275604248
曉珮進步好多,positive,0.9554646611213684
華鈺姐好像自己在場上打一樣好可愛,positive,0.955421656370163
後面的紀錄真的很可愛 好像韓星喔,positive,0.9553752541542052
彭語媃進步好多,positive,0.9553717970848083
谢谢宝妈和我们球迷每周一起互动,positive,0.9553660452365875
支持溫發,positive,0.9553578197956085
 得意 ,positive,0.9553222358226776
 得意 ,positive,0.9553222358226776
他很開心,positive,0.955299586057663
好飛阿,positive,0.9552740752696991
付費成功,positive,0.955267459154129
球打得好又高學歷,positive,0.9552525579929352
Bia的磅數 漂亮,positive,0.9552375674247742
很勇敢,positive,0.9552241563796997
張育陞 旅外打得好好的 就期待他的表現囉,positive,0.9551887214183807
感覺很酷,positive,0.955165445804596
還好啦 他每次來就傳教任務 22  斜眼笑  沒有一直洗就還好 ,positive,0.9551393687725067
好拼喔,positive,0.9550641477108002
喜迎一年兵役,positive,0.955016702413559
爸爸很可愛,positive,0.954909473657608
滿滿 南部 的 熱情,positive,0.9547454416751862
Lance Tot totoo great,positive,0.9547401070594788
感覺有啦,positive,0.9547070562839508
好敢發,positive,0.954694002866745
好敢發,positive,0.954694002866745
漢堡王真好吃,positive,0.9546826481819153
makubex7788 謝謝 成功了,positive,0.954649031162262
走路摔倒超級好笑,positive,0.9546400010585785
彰師的,positive,0.9546306729316711
二次突襲漂亮,positive,0.954626888036728
聰明喔   得意 ,positive,0.9545977711677552
你好文華,positive,0.954594910144806
zsanett確實很有強攻水準,positive,0.9545480012893676
真愛,positive,0.9545125067234039
主流運動還是有進展啦棒球籃球跟以前比環境已經好很多了,positive,0.9544729888439178
我支持巴西女排,positive,0.9544685482978821
愛阿啾,positive,0.9543811976909637
愛阿啾,positive,0.9543811976909637
感謝回答,positive,0.9543677568435669
感謝回答,positive,0.9543677568435669
感謝回答 ,positive,0.9543677568435669
靠王西米 優質浪漫溫馨,positive,0.954313963651657
nice wan bry,positive,0.9542956054210663
講話也好可愛  斜眼笑  ,positive,0.9542863368988037
影子作圖一定很可愛,positive,0.9542067348957062
都支持,positive,0.954183965921402
打得節奏好快,positive,0.9541630744934082
