URL,News
https://tvl.ctvba.org.tw/news-detail/189,企排十八年第八週第二天第三戰，男子組由桃園臺灣產險對戰conti，conti於昨日對上雲林美津濃成功開胡，目前隊伍士氣高漲，兩隊前兩次的交戰都血戰五局，本次雙方交手再次交戰五局，桃園臺灣產險以25-17、21-25、25-19、23-25、15-13驚險地取得勝利。首局桃園臺灣產險火力全開，曾祥銘依靠身材優勢強攻對手，隊友劉昱麟也跳出來支援進攻，但對手conti的雷諾跟周冠宇及時跳出來，將比分追至僅剩一分差，但後半段桃園臺灣產險曾祥銘、劉昱麟得分雙子星，仍持續進攻得分，讓conti始終無法扳平比數，桃園臺灣產險林錦龍也挺身而出攔網得分，最後桃園臺灣產險靠著精彩的三人攔網拿下第一局。次局桃園臺灣產險劉昱麟一記中路重扣得分，提振團隊整體氣勢，conti周冠宇和桃園臺灣產險林錦龍，兩門重炮不斷加強火力直攻對方陣地，局末桃園臺灣產險頻繁的失誤，讓conti一下子取得了4分的領先，conti周冠宇不間斷的暴力重扣，最終conti在第二局成功扳回一城。第三局桃園臺灣產險林錦龍一記直線進攻先馳得點，conti鄭振堃斜線進攻緊咬比數，雙方你來我往比分始終無法拉開，局中桃園臺灣產險陳政錡和林謙的雙人攔網得分，幫助隊伍脫離糾纏，桃園臺灣產險取得4分領先，此時conti鄭振堃想要幫助隊伍止血，但conti無法招架桃園臺灣產險林錦龍和劉昱麟的猛烈進攻，最終桃園臺灣產險拿下第三局。第四局雙方戰的難分難解，conti周冠宇和桃園臺灣產險林錦龍重演第二局劇本，不斷重扣對方防線，conti陳朝璽、鄭振堃兩人築起嚴密的防守，以一記攔網得分嘗試打出破口，同隊的雷諾也給予火力支援，連得兩分幫助隊伍取得三分領先，最終conti以25-23拖入關鍵第五局！第五局桃園臺灣產險火力全開，開局就打出3-0的巨大優勢，但conti雷諾持續前幾局火燙的進攻能力，連得兩分縮短比分差距，雙方緊咬比分一路到局末，最後桃園臺灣產險靠著陳政錡的快攻中間突破得分，驚險地以15-13取得最後勝利。
https://tvl.ctvba.org.tw/news-detail/188,企排十八年第八週第二天第二戰，男子組由雲林美津濃對戰屏東台電，本戰是屏東台電最後一場主場賽事，也是雙方本季第一次交手，近期屏東台電重返連勝行列，而對手雲林美津濃則是期盼逃離連敗的命運，最終屏東台電25-19、25-23、25-23繼續他們的連勝之旅。首局開局地主球隊屏東台電的許紋誠，率先以一記重扣開啟全隊的攻勢，雲林美津濃林裕鈞也靠著攔網得分，穩住防線，同隊的「發哥」洪榮發則提供火力，幫助隊伍頻繁取分，讓雲林美津濃先行取得分數上的領先，緊接著屏東台電黃正良一記小吊球扳平比數，再靠著屏東台電前排蔡沛彰攻守兼備，鼓舞屏東台電全隊士氣大漲勢如破竹，最終屏東台電拿下勝利。次局屏東台電林宜暉直線重扣幫助隊伍先行得點，雲林美津濃林裕鈞、洪榮發也跳出來進攻得分，雙方比數緊咬互不相讓，雲林美津濃温逸凱連續兩次發球得分想要敲開破口，同隊的洪榮發也在膠著時刻站出來，一記帥氣發球Ace助隊取得領先，但是屏東台電蔡沛彰也不甘示弱地擊出一記發球Ace扳平比數，局末雖然雲林美津濃温逸凱發出時速118的超速球，無奈無法擊破屏東台電的堅強防守，最後屏東台電再拿下一局。第三局屏東台電許紋誠、曾茂聰持續開砲，但雲林美津濃也是火力充足，雙方你來我往死命緊咬比分，雲林美津濃洪榮發靠著二號位的暴力重扣想要突破僵局，但屏東台電許紋誠也以直線重扣進行回應，雙方一路鏖戰到23-23，最後屏東台電蔡沛彰鐵壁般的關鍵攔網得分，贏下本場勝利。
https://tvl.ctvba.org.tw/news-detail/187,企排十八年第八周第二天第一戰，女子組由新北中纖對戰高雄台電，此戰為本周第二次交手，昨日雙方鏖戰四場由高雄台電笑納勝利回歸，目前兩支隊伍的積分僅相差一分差，最終新北中纖從五局大戰中勝出，以25-22、25-17、15-25、19-25、15-12獲勝。 首局高雄台電陳姿雅率先打出氣勢，斜線進攻幫助隊伍先行得點，新北中纖黃蔓亞也回敬一顆強勢的直線進攻還以顏色，雙方僵持不下，此時高雄台電黃瀞萱跳出來打出破口，靠著攔網以及重扣的全方位得分手段，使高雄台電眾將氣勢高漲，但是新北中纖黃蔓亞及邱雅慧誓死捍衛，攻守俱佳的表現將比分反超，高雄台電彭?媃關鍵時刻扣球出界失誤，讓新北中纖拿下第一局。次局開局新北中纖Zsanett強勁的發球，影響到高雄台電的接發節奏，使新北中纖佔有領先優勢，隊長邱雅慧打鐵趁熱，靠著一記c式快攻，持續進攻擴大領先，賽中高雄台電靠著黃瀞萱的二號位斜線重扣咬住分差，但新北中纖攻防一體，讓高雄台電全隊招架不住，局末新北中纖劉美菁施展小吊球，再用攔網連續得分，幫助新北中纖順利再下一城。第三局高雄台電一掃前兩局的烏雲，從第三局開始電力充沛，黃芯瑜在中路貢獻進攻，幫助高雄台電取得3分的領先，而新北中纖Sara靠著重扣touch out緊咬比分，但高雄台電李諭布下了天羅地網，利用連續攔網得分持續擴大優勢，局末高雄台電成功扳回一城。第四局高雄台電李姿瑩四號位斜線重扣，幫助隊伍取得得分領先，新北中纖的Sara跳出來重扣回擊，扳平比分，隊友謝靖瑩也貢獻一記小吊球想要打開破口，高雄台電李姿瑩關鍵時刻攻守俱佳，攔網得分及重扣攻擊樣樣來，加上高雄台電前排築起銅牆鐵壁！連續兩次攔網得分，是高雄台電取得起死回生的關鍵一局，更將戰線延長至第五局。第五局開局新北中纖黃蔓亞表現搶眼，助隊取得領先，隨後新北中纖團隊配合水乳交融，林其蓉不斷救到關鍵球，再搭配邱雅慧的進攻威脅，雖然高雄台電陳姿雅以精彩的四號位置重扣差點扳平比數，但是關鍵賽末點新北中纖邱雅慧擊出再見「肉包球」，幫助新北中纖成功挺過高雄台電的強力反撲，驚險的贏下本場勝利。
https://tvl.ctvba.org.tw/news-detail/186,企排十八年第八周第一天第四戰，男子組由conti對戰雲林美津濃，上次雙方交手由雲林美津濃3:1技勝一籌拿下勝利，本場conti直落三，以25-21、25-23及25-19，取得本季第一場勝場。首局conti陣容變陣，由上場擔任替補的王俊傑擔任先發，開場雙方便戰的難分難解，比分互相纏鬥，咬至5-5平手，conti靠著周子揚的鐵血攔網打出破口，先行助隊擁有優勢，而conti的雷諾和周冠宇得分雙星也火力全開，多次有效進攻，全隊氣勢如虹！隊伍也取得5個局點的機會，最終conti鄭振堃關鍵小吊球，助隊拿下第一局。次局conti周冠宇以漂亮的發球Ace幫助隊伍扳平比數，雙方比數緊咬不放，此時雲林美津濃溫逸凱一記點扣得分，想要尋找破口，但雲林美津濃的發球陷入亂流，連續三次發球失誤造成失分，對手conti的雷諾和周冠宇延續上局的火熱手感，不斷的得分造成對手壓力，暫停回來雲林美津濃柯凱傑成功攔網得方，協助隊伍追至僅剩一分落後，此時conti林聖恩的斜線重扣即時為隊伍止血，同隊的雷諾也適時給予火力支援，靠著頻繁的直線進攻維持優勢，雙方再度戰成平手拉鋸戰，conti雷諾不願再放走大好優勢，連續兩次重扣得分，助隊率先聽牌。第三局conti雷諾攻防兼備表現搶眼！不僅是助隊得分，攔網同樣一把罩，幫助隊伍開局取得領先優勢，但雲林美津濃靠著溫逸凱在後排進攻，以及許美中的小吊球，在後方苦苦追趕分差，賽中「發哥」更及時甦醒，獻出多次強扣拉近比分，此時conti全隊眼中只有獲勝，周冠宇以時速104公里的再見Ace球，帥氣結尾，也讓全隊共同嚐到本季第一場勝利滋味。
https://tvl.ctvba.org.tw/news-detail/185,企排十八年第八周第一天第三戰，男子組由屏東台電對戰桃園臺灣產險，本週地主球隊屏東台電目前力求回復連勝，而對手則是期望一掃上周被橫掃的陰霾，最終由屏東台電以25-14、23-25、28-26、26-24拿下本場勝利，重返連勝行列。 首局開局屏東台電黃正良展現主場氣勢，進攻企圖心強烈，強力扣球開啟本場序幕，團隊也開始加強進攻火力並加速比賽節奏，直攻桃園臺灣產險心臟地帶，桃園臺灣產險開局處於被動，被屏東台電領先到十分差，最後在屏東台電的火力集中之下，屏東台電以25-14拿下第一局。次局桃園臺灣產險一掃前局的被動，桃園臺灣產險甘茂宏精彩的單人攔網及劉昱麟發出的Ace好球，幫助隊伍打出4分的領先優勢，屏東台電詹旻翰靠著暴力點扣，拒絕被拉開比數，屏東台電「高壓電塔」蔡沛彰也憑藉著二號位暴力重扣拉近分差，但對手桃園臺灣產險李權紘也不甘示弱的回敬一記斜線進攻，保持著領先優勢，隨後屏東台電靠著一波鐵血的攔網防守帶動全隊士氣，將比分扳平，兩隊開始進入了拉鋸戰，局末點桃園臺灣產險陳政錡一記四號位重扣touch out，助隊以25-23拿下第二局，雙方戰成平手！第三局屏東台電林宜暉高張力的平行快攻迅速拿下第一分，桃園臺灣產險李權紘維持上局的火燙手感，在四號位直線進攻還以顏色，桃園臺灣產險氣勢大漲，隊內陳政錡、曾祥銘進攻雙箭頭瘋狂轟炸，屏東台電曾茂聰這時頂住壓力，以一記二號位直線進攻緊咬比數，使兩隊戰況陷入膠著，最後的緊要關頭曾祥銘踩線失誤，將本局勝利雙手奉上，屏東台電以28-26搶先聽牌。第四局屏東台電許紋誠直線進攻，助隊掌握領先優勢，桃園臺灣產險劉昱麟趕緊跳出，以一記直線重扣試圖止血，但屏東台電再度恢復進攻火力，頻頻撕裂對手防線，而上局表現亮眼的桃園臺灣產險曾祥銘，也回擊重扣進攻嘗試拉近分差，雙方比分難分難解不斷互相扳平，關鍵時刻屏東台電蔡沛彰中路重扣，成功以26-24拿下本場勝利。
https://tvl.ctvba.org.tw/news-detail/184,企排十八年第八周第一天第二戰，女子組由新北中纖對戰高雄台電，此戰為雙方本季首次碰頭，高雄台電進攻多點開花且火力猛烈，最後以17-25、28-26、25-22、25-16拿下勝利。首局新北中纖黃蔓亞先以一記斜線進攻幫助隊伍先行得點，同隊的Sara也加入進攻的行列，新北中纖取得4分的領先優勢，高雄台電黃瀞萱以一記重扣及時為隊伍止血，但新北中纖sara、邱雅慧及劉美菁進攻多點開花，讓高雄台電遲遲無法反超比分，新北中纖ZSANETT再以犀利的扣球進攻幫助拉開比數，同隊的劉美菁一記漂亮的點扣接續火力，最終新北中纖拿下第一局。次局高雄台電胡曉佩利用小吊球幫助隊伍得到領先優勢，隨後兩隊戰況膠著，你來我往不斷互換領先，高雄台電的強力進攻面對到新北中纖密不透風的防守，雙方互不相讓，戰至26-26平手，最後高雄台電靠著胡曉佩的「肉包球」，拿下第二局戰成平手。第三局兩隊依舊廝殺的難分難解，高雄台電賽中開始對新北中纖Zsanett進行發球針對，因新北中纖Zsanett的接球失誤讓高雄台電領先來到了4分，但新北中纖暫停過後重整旗鼓，比賽再度來到平手的局面，高雄台電胡曉佩中路快攻得手嘗試拉開比分，連帶的全隊士氣大增，高雄台電拉出6分的領先，但新北中纖並未士氣潰散！靠著童琦芳的兩次發球得分及邱雅慧的精彩攔網將分差扳至一分差，高雄台電李諭及時跳出助隊止血，以一記四號位的斜線重扣保持優勢，最終高雄台電黃芯瑜關鍵的攔網得分率先聽牌。第四局高雄台電李諭以二號位的斜線重扣幫助隊伍取得領先，但新北中纖本場比賽從未放棄，靠著邱雅慧的精彩攔網反超比分，戰況再陷膠著，高雄台電的陳姿雅以銅牆鐵壁般的熱血攔網幫助隊伍取得領先，同隊的胡曉佩及李姿瑩補上火力支援，將比分拉至10分差，最後高雄台電胡曉佩靠著小吊球幫助隊伍拿下本場勝利。
https://tvl.ctvba.org.tw/news-detail/183,企排十八年第八周第一天第一戰，女子組由極速超跑對戰臺北鯨華，極速超跑及臺北鯨華目前分居積分榜第一及第二的位置，今日對決儼然女子組龍頭之爭，雙方全力拚搶聯賽龍頭榮耀，臺北鯨華完成逆轉勝，最後以14-25、26-24、19-25、25-23、15-10笑納本場勝利。首局極速超跑Carla先以一記長功，幫助隊伍拿下本場的第一分，並靠著強勁的發球頻頻助隊取分，保有4分領先優勢，但臺北鯨華也靠著Gabi出色的防守，緊咬住比分，臺北鯨華的士氣就此被燃起，正當臺北鯨華準備反攻之時，極速超跑蔡幼群及葉軒岑突然殺出，靠著強力重扣及斜線攻擊，打亂對方防守節奏，極速超跑先行拿下第一局。次局雙方戰況膠著，臺北鯨華Bia一記轉直線進攻，嘗試打出破口，臺北鯨華其他隊員也加強防守力度，而上局表現亮眼的極速超跑Carla也跳出來，利用壓球幫助隊伍取分，雙方戰至24-24平手，臺北鯨華吳芳妤扮演隊伍奇兵，靠著連續兩記重扣，連得兩分，從極速超跑手中將本局勝利搶走。第三局臺北鯨華的林書荷與極速超跑的蔡幼群，兩人扛起隊伍的主炮重任，不斷朝對方狂轟砲火，兩隊進入激烈拉鋸戰，此時極速超跑Aleoscar和陳怡如，在前排的防守幫助隊伍抵擋對方一波波的強烈攻擊，同隊的Carla也以重磅的斜線進攻，將比數拉開，最終極速超跑超速展開率先聽牌。。第四局開局極速超跑蔡幼群火力全開，先馳得點，臺北鯨華則靠著吳芳妤的積極防守，讓臺北鯨華取得4分領先，但極速超跑的Carla踩緊油門，一個搏命救球及完美的小吊球，助隊反超3分，隨後雙方戰況難分難解，臺北鯨華最終靠著Bia的重磅斜線進攻，拿下此局，將戰局延長至生死第五局。第五局臺北鯨華的Bia延續上局的火燙手感，重扣向對手下馬威，戰況再度膠著，關鍵時刻極速超跑Aleoscar連續兩次重要失誤，讓比分被對手拉開，極速超跑全隊氣力放盡，最終臺北鯨華以15-10逆轉，拿下本場勝利。
https://tvl.ctvba.org.tw/news-detail/182,企排十八年第七周第二天第三戰，男子組由臺中太陽神對戰桃園臺灣產險，昨日兩隊都拿下勝利，兩隊也都在尋求連勝，臺中太陽神本場進攻火力兇猛，以25-23、32-30、25-23重返連勝行列。首局桃園臺灣產險手感火燙，甘茂宏以一記Ace發球拉開差距，臺中太陽神高偉誠、吳宗軒的進攻得分幫助隊伍及時止血，臺中太陽神突然隊伍氣勢高漲，全隊進攻流暢讓分數反超3分，局中臺中太陽神「小胖」黃士展進攻火燙，以四號位的斜線進攻及強力的發球得分，持續幫助隊伍維持優勢，桃園臺灣產險李權紘、曾祥銘也及時發揮進攻火力，不斷進攻幫助隊伍將比數扳平，雙方進入拉鋸戰，臺中太陽神吳宗軒站出來以一記直線進攻幫助隊伍拿到局末點，桃園臺灣產險曾祥銘最後扣球出界，讓臺中太陽神贏下第一局。次局桃園臺灣產險劉昱麟一記吊球先行開張，臺中太陽神高偉誠及吳宗軒雙箭頭也回敬暴力重扣取分，桃園臺灣產險陳政錡、曾祥銘及劉昱麟再不甘示弱加強進攻火力，幫助桃園臺灣產險取得領先，但臺中太陽神黃韋程網前壓球得分，讓隊伍眾將士氣大增，反超對手3分，局中臺中太陽神高偉誠不僅提供進攻火力，防守端也送出一記鐵血攔網得分，但桃園臺灣產險劉昱麟以一記發球Ace得分幫助隊伍扳平比數，雙方不斷糾纏到30-30　deuce，最後桃園臺灣產險被判定妨礙進攻，判給臺中太陽神得分，最後臺中太陽神以32-30率先聽牌。第三局雙方戰況膠著，臺中太陽神黃士展先以一記重扣，幫助隊伍拉近分差，再靠著吳宗軒二號位的犀利進攻超前比分，而桃園臺灣產險林錦龍也在進攻端給予火力支援，幫助桃園臺灣產險再度反超，兩隊你來我往互不相讓，桃園臺灣產險陳政錡嘗試以一記強勁的c式快攻打出破口，但臺中太陽神全隊韌性堅強，兩隊接近局末仍難分難解，臺中太陽神高偉誠關鍵吊球幫助隊伍先行來到賽末點，最後臺中太陽神吳宗軒從後排躍起，一記重扣拿下本場勝利。
https://tvl.ctvba.org.tw/news-detail/181,企排十八年第七周第二天第二戰，男子組由conti對戰屏東台電，昨日conti與桃園臺灣產險大戰五局氣力放盡輸掉比賽，而對手屏東台電昨日也被強敵臺中太陽神直落三，今日雙方都在找尋機會一掃昨日的陰霾，屏東台電供電終於順暢，直落三25-21、35-33、25-21拿走勝利。首局屏東台電變陣！罕見由黃宇晨擔任先發，屏東台電開局先馳得點，由詹旻翰點扣帶領球隊拉至3分分差，conti王俊傑擔任伏兵以一記B式快攻還擊，比數來到8-9成功緊咬展現韌性！賽中conti雷諾鐵血攔網防下屏東台電許紋誠的重扣，這記防守也讓conti氣勢高漲，一度取得3分領先，一陣拉鋸戰後屏東台電許紋誠吊球偷襲成功開啟一波反攻，屏東台電比分反超3分，關鍵時刻屏東台電曾茂聰、蔡沛彰及許紋誠三人貢獻攻擊火力，幫助屏東台電拿下本局。次局conti周冠宇以扣球touch out開啟本局激戰，本局前段屏東台電林宜暉攻守俱佳先是點扣後再攔網得分，助隊連拿3分，屏東台電蔡沛彰跳發Ace及發球得分幫助隊伍甩開conti的糾纏，將比分拉至4分差，但conti永不言棄！靠著隊內林聖恩、周冠宇及鄭振堃組成的銅牆鐵壁，連續兩次攔網得分帶領隊伍反超3分差，但屏東台電詹旻翰精彩攔網及發球得分硬是將比數拉至20-20平手，接著雙方不斷地拉鋸戰，大戰至33-33　deuce，最後conti關鍵二次擊球失誤，屏東台電驚險拿下本局勝利。第三局屏東台電顏振富先行快攻得分，雙方延續上局的氣勢，開始膠著對拚，一路咬到7-7平手，屏東台電靠著優異的防守成功擺脫conti，將比分拉至5分差，進攻端屏東台電蔡沛彰三號位的快攻得分及曾茂聰的斜線攻擊助隊伍維持優勢，conti再度發揮他們的堅韌性，靠著朱凱逸及雷諾的進攻串聯幫助隊伍拉到僅剩2分差，但屏東台電的進攻火力更勝一籌，靠著洪宇叡兩記重扣幫助隊伍拿下本場勝利。
https://tvl.ctvba.org.tw/news-detail/180,企排十八年第七周第二天第一戰，女子組由極速超跑對戰高雄台電，昨日極速超跑戰果輝煌地3:0直落三擊敗高雄台電，今日兩隊再度碰頭，高雄台電報一箭之仇，高雄台電陳姿雅、黃瀞萱分別豪取23及20分的瘋狂演出，最後以25-16、25-14、26-28、25-16總比分3:1完成甜蜜復仇。 首局高雄台電先發換上黃瀞萱，試圖強化隊伍高度，開局就發揮成效，以斜線進攻先行開張，賽中再利用網前進攻得手，讓隊伍取得三分領先，迫使極速超跑叫出暫停，暫停後高雄台電陳姿雅漂亮的轉直線攻擊也幫助隊伍一直保持著領先優勢，隨後極速超跑全隊開始踩緊油門，蔡幼群重扣得手後，葉軒岑也貢獻ㄧ次堪稱銅牆鐵壁的攔網得分，咬緊比分，可是對手高雄台電黃芯瑜攻守兼備更勝一籌，關鍵攔網得分，高雄台電以25-16拿下本局勝利。次局一開局又是由高雄台電黃瀞萱的斜線進攻開始電力供應，加上高雄台電強硬的防守，令超跑尋無突破機會，在開局即打出7-0的閃電攻勢，極速超跑蔡幼群中路切入進攻想要止血，Santos也跳出來連續兩記發球得分，將分差縮小至3分差，但突然遭遇亂流，極速超跑頻頻失誤，讓高雄台電趁勝追擊，將分差拉到了11分之多，高雄台電陳姿雅、胡曉佩、黃瀞萱進攻三叉戟刺穿極速超跑的防守，以25-14先行聽牌。第三局高雄台電陳姿雅持續前兩局的高效進攻，頻頻重扣正面進攻，幫助高雄台電拿到優勢，Santos拒絕隊伍比分被拉開，重扣還以顏色將比分反超兩分，高雄台電黃芯瑜以一顆Ace發球做出回應，陳姿雅也持續進攻輸出，緊咬比分，雙方你來我往26-26多次Deuce，戰況陷入膠著，最終極速超跑蔡幼群的再見Ace，幫助隊伍28-26化解橫掃危機。第四局雙方緊咬比分，戰況呈現拉鋸戰，高雄台電陳姿雅、胡曉佩、彭?媃犀利進攻打開破口，幫助隊伍取得4分領先，高雄台電陳姿雅再倚靠攔網得分幫助隊伍持續擴大優勢，高雄台電多點開花早早拿下賽末點，關鍵時刻高雄台電陳姿雅再見重扣touch out幫助隊伍25-16拿下本場勝利。
https://tvl.ctvba.org.tw/news-detail/179,企排十八年第七周第一天第三戰，男子組由桃園臺灣產險對戰conti，conti仍在追逐本賽季第一場開胡，上次對戰雙方戰至第五局，由桃園臺灣產險笑納勝利，本場旗鼓相當的兩隊同樣再度戰至第五局，最後由桃園臺灣產險以25-19、25-20、29-31、21-25及15-13再次氣走conti。首局桃園臺產發揮進攻欲望，開局嘗試拉開差距，將分差拉至5分，桃園臺產林錦龍頻頻靠著小吊球得分，維持分數優勢，conti周冠宇及雷諾即時站出來止血，將比分拉至16-13三分差，桃園臺產長人陣發揮水準，陳政錡精彩攔網得分持續拉開分差，進攻端林謙、劉昱麟也為隊伍提供進攻火力，桃園臺產以25-19拿下第一局勝利。次局桃園臺產延續上一局的火燙手感，曾祥銘以一記重扣，幫助隊伍開局拿到8分領先，conti林聖恩一記直線進攻成功止血，再靠著嚴密的防守，嘗試將分差拉近，桃園臺產劉昱麟、林錦龍隨即加強火力，助隊保持5分分差，conti林聖恩又再度站出來，用一記重扣提振士氣，可惜最後conti發球失誤，將第二局的勝利親手送出，桃園臺產以25-20拿下第二局，率先聽牌。第三局開局桃園臺產林錦龍強攻得分先馳得點，曾祥銘也加入進攻的行列，重扣、撥球樣樣來，將分數拉至5分差，中間conti周冠宇連四記發球得分，強助隊伍一鼓作氣拉近分差，桃園臺產劉昱麟、曾祥銘跳出來攻擊得分穩住隊伍氣勢，再度將比分拉至４分差，此時conti王俊傑、林聖恩進攻火力「催落」，吹起反攻的號角，18-17反超一分，雙方關鍵時刻緊咬比分互不相讓，戰至29-29平手，最後時刻conti周冠宇進攻得分，本局conti扳回一城，以31-29拿下第三局，強行將戰局拉至第四局。第四局conti經過上局激戰後，士氣大增開局先馳得點，桃園臺產林錦龍直線攻擊幫助隊伍將比數再度咬至平手，曾祥銘也加入試圖打開破口，以一記重扣幫助隊伍要回領先，conti雷諾積極的進攻開啟反超的攻勢，中間直線的輕扣球，conti18-12反超6分，桃園臺產劉昱麟靠著即時扣球和攔網得分拒絕分差拉大！李權紘一記斜線攻擊帶動桃園臺產的氣勢，然而conti攻防更勝一籌，最終conti以25-21進入關鍵第五局。第五局桃園臺產先馳得點，劉昱麟以一記重扣開啟本局，桃園臺產擴大比分差距，領先對手2分，迫使conti叫出暫停，暫停過後conti幾波進攻帶動全隊士氣，可惜最後氣力放盡，conti進攻出界，桃園臺產以15-13拿下勝利。
https://tvl.ctvba.org.tw/news-detail/178,企排十八年第七周第一天第二戰，男子組由屏東台電對戰臺中太陽神，本週迎來了屏東台電的主場週，現場粉絲熱情無限，而對手太陽神目標斷電，擊破目前尚未被攻破的屏東台電，太陽神展現令人絕望的攻防一體，以比分25-20、25-22及25-21直落三成功再度斷電。首局太陽神施宗諭強力扣球幫助太陽神追平比分，雙方戰況膠著，中間太陽神拉開3分差距逼迫屏東台電喊下暫停，太陽神黃士展隨即補上火力，以一記扣球將比數拉到5分差，太陽神柯宗甫、高偉誠利用攔網幫助隊伍保持領先，台電許紋誠造成touch out拒絕繼續失分，然而太陽神全員火力全開頻頻飆分，並靠著柯宗甫A式快攻以及黃韋程再見重扣幫助太陽神以25-20拿下第一局。次局戴儒謙假動作成功騙過對手舉給許紋誠重扣得分，太陽神高偉誠也不甘示弱也以一記重扣回敬，然而太陽神攻守俱佳，造成台電進攻當機，太陽神將比數拉開，太陽神吳宗軒、高偉誠乘勝追擊火力全開，不斷撕裂台電防線，將比數拉至6分領先，突然太陽神遭遇亂流，被屏東台電打出一波5-0的攻勢，比數瞬間僅剩一分差，關鍵時刻太陽神高偉誠站出來，進攻攔網全都要！幫助太陽神以25-22贏下本局勝利。第三局太陽神施宗諭、吳宗軒、黃士展的猛烈進攻，讓台電防守端潰堤，太陽神開局打出5-0領先，台電蔡沛彰、黃正良強行打出破口，台電全隊及時甦醒將比數拉至平手，雙方開始你一球我一球的肉搏戰，吳宗軒一肩扛下勝負，不斷進攻，勝利的天枰開始倒向太陽神，最終以25-21成功斷電。
https://tvl.ctvba.org.tw/news-detail/177,企排十八年第七周第一天第一戰，女子組由高雄台電神對戰極速超跑，上次極速超跑與高雄台電對戰由高雄台電直落三送給極速超跑一次苦澀的完敗，本場剛從確診危機走出來的極速超跑力求洗刷恥辱，超跑火力全開，直落三以25-23、25-18、29-27豪取勝利。首局高雄台電洪家瑤助攻給李諭送出一記漂亮的扣球先馳得點，極速超跑蔡幼群也不甘示弱以一記斜線進攻還以顏色，台電胡曉珮ｃ式快攻帶領台電打出一波攻勢，高雄台電以8-4拉開差距，極速超跑江思萳及時跳出多次扣球得分幫助超跑拉平比數，逼迫高雄台電喊出暫停，暫停回來台電黃芯瑜及彭?媃的強力防守幫助台電拿到兩分領先，然而極速超跑仍在後方緊緊跟隨尋找超車機會，超跑Santos暴力重扣幫助超跑反超兩分，最後超跑蔡幼群點球以25-23驚險地幫助超跑拿下局末點。次局超跑不僅進攻兇猛，防守也滴水不漏，陳怡如及蔡幼群的防守幫助超跑拉出一波8-0的攻勢，高雄台電遭遇少見的開局大幅度落後，台電教練組試圖以一次暫停及兩次替補扭轉頹勢，台電郭覲怡及劉煜淳成功防守幫助隊伍止血，超跑Blanco及Santos接連重扣拉大優勢，超跑馬力加速將分差一度拉至10分差，局末點Santos重扣攻擊幫助隊伍25-18拿下。第三局台電黃瀞萱攻守具備，將比分5-5拉平，超跑靠著火燙的進攻火力一度拉開比數，高雄台電連追帶趕連拿4分將比數再度追至平手，超跑Blanco關鍵攔網及直線進攻打破僵局，幫助超跑18-16領先兩分，台電李姿瑩、黃芯瑜連續重扣得分拉起一波進攻攻勢，雙方進入焦土戰27-27平手，高雄台電最後扣球出界失誤，將勝利拱手讓給超跑，超跑以29-27拿下勝利。
https://tvl.ctvba.org.tw/news-detail/176,企排18年在雲林場的最終戰，球迷引頸期盼的對戰組合，由連勝隊伍臺中太陽神出戰擁有超強外援的連莊，首次碰頭的兩隊激烈鬥爭，最終連莊以25-21、26-24、18-25、25-18拿下本場勝利，並阻斷臺中太陽神累積六連勝的戰績，榮登例行賽男子組排名龍頭。連莊開局靠著劉鴻敏、劉鴻杰兄弟檔幫助球隊取得兩分領先，之後布萊恩與簡名均的攻擊，連莊將領先比分再拉大，最後布萊恩的攻擊率先搶下賽末點，盧清銓將球交給布萊恩，拿下本局的最後一分。次局開局臺中太陽神砲火猛烈，一下子就連得三分，但連莊替補上場的林冠洲表現突出，攻擊打在底線將比分追平，加上簡名均的2號位攻擊，將分數反超並帶著這股氣勢，讓連莊在deuce階段一舉拿下勝利。第三局，臺中太陽神反攻慾望強，開局就由陳昭銘與高偉誠強力扣球奪下3分，之後持續帶著這三分領先一路打到16-13，之後替補上場的林昱丞發出一顆Ace球，鼓舞團隊氣勢，臺中太陽神將比分差擴大至7分，率先取得賽末點，最後致命一擊則交由陳恩得的快攻終結本局。第四局開始，上半局雙方比數不相上下，後來連莊靠著三人攔網，順利取得領先，下半局布萊恩與林冠洲兩人聯手出擊，優秀的防守及攻擊，讓連莊搶下7個賽末點，最後臺中太陽神吳宗軒發球失誤，雙手奉上本場比賽。
